stopId,stopPublicId,name,coordinate,type,flag,stopAccessibilityMask,lines,directionPerLine,id
3209,3209,HILLMOUNT RD STOP # 3209,"{'lat': 43.875634, 'lon': -79.374135}",S,,1,"['004', '024']","['EASTBOUND', 'SOUTHBOUND']",3209
3210,3210,HILLMOUNT RD / MARKLAND ST,"{'lat': 43.875854, 'lon': -79.372265}",N,,0,"['004', '004', '024']","['EASTBOUND', 'WESTBOUND', 'SOUTHBOUND']",3210
1622,1622,HILLMOUNT RD / HOPECREST RD,"{'lat': 43.876342, 'lon': -79.368658}",S,,0,"['004', '024', '449']","['WESTBOUND', 'SOUTHBOUND', 'AFTERNOON']",1622
1624,1624,HILLMOUNT RD / WOODBINE AV,"{'lat': 43.876642, 'lon': -79.365701}",S,,1,"['004', '024', '449']","['WESTBOUND', 'SOUTHBOUND', 'AFTERNOON']",1624
1616,1616,WOODBINE AV / PERSONNA BLVD,"{'lat': 43.880997, 'lon': -79.365843}",S,,1,"['004', '024', '418', '449']","['WESTBOUND', 'NORTHBOUND', 'AFTERNOON', 'AFTERNOON']",1616
16694,6654,MAJOR MACKENZIE DR / WOODBINE AV,"{'lat': 43.885802, 'lon': -79.36836}",S,,1,"['004', '024', '025']","['WESTBOUND', 'SOUTHBOUND', 'WESTBOUND']",6654
5934,5934,MAJOR MACKENZIE DR / NICHOLS BLVD,"{'lat': 43.885476, 'lon': -79.369982}",S,,1,"['004', '024', '025']","['WESTBOUND', 'SOUTHBOUND', 'WESTBOUND']",5934
4795,4795,MAJOR MACKENZIE DR / MARKLAND ST,"{'lat': 43.884904, 'lon': -79.372872}",S,,1,"['004', '025']","['WESTBOUND', 'WESTBOUND']",4795
16174,6333,MAJOR MACKENZIE DR / VIA RENZO,"{'lat': 43.882037, 'lon': -79.385776}",S,,1,"['004', '025', '449']","['WESTBOUND', 'WESTBOUND', 'MORNING']",6333
1682,1682,MAJOR MACKENZIE DR / LESLIE ST,"{'lat': 43.880703, 'lon': -79.391179}",N,,1,"['004', '025', '449']","['WESTBOUND', 'WESTBOUND', 'MORNING']",1682
1686,1686,MAJOR MACKENZIE DR / FORESTWOOD ST,"{'lat': 43.879422, 'lon': -79.395855}",S,,1,"['004', '025']","['WESTBOUND', 'WESTBOUND']",1686
1688,1688,MAJOR MACKENZIE DR / SHIRLEY DR,"{'lat': 43.8785, 'lon': -79.400067}",S,,1,"['004', '025']","['WESTBOUND', 'WESTBOUND']",1688
1691,1691,MAJOR MACKENZIE DR / FRANK ENDEAN R,"{'lat': 43.877191, 'lon': -79.406142}",S,,0,"['004', '025']","['WESTBOUND', 'WESTBOUND']",1691
1693,1693,MAJOR MACKENZIE DR / OLD MARKHAM RD,"{'lat': 43.876305, 'lon': -79.411998}",S,,1,"['004', '025', '445']","['WESTBOUND', 'WESTBOUND', 'AFTERNOON']",1693
1695,1695,MAJOR MACKENZIE DR / BAYVIEW AV,"{'lat': 43.876239, 'lon': -79.415047}",N,,1,"['004', '025', '445']","['WESTBOUND', 'WESTBOUND', 'AFTERNOON']",1695
1697,1697,MAJOR MACKENZIE DR STOP # 1697,"{'lat': 43.875857, 'lon': -79.416725}",S,,1,"['004', '025', '445']","['WESTBOUND', 'WESTBOUND', 'AFTERNOON']",1697
1699,1699,MAJOR MACKENZIE DR / SUSSEX AV,"{'lat': 43.874811, 'lon': -79.421483}",S,,1,"['004', '025', '445']","['WESTBOUND', 'WESTBOUND', 'AFTERNOON']",1699
1701,1701,MAJOR MACKENZIE DR / NEWKIRK RD,"{'lat': 43.874038, 'lon': -79.425135}",N,,1,"['004', '025']","['WESTBOUND', 'WESTBOUND']",1701
1703,1703,MAJOR MACKENZIE DR / CEDAR AV,"{'lat': 43.873424, 'lon': -79.427908}",S,,1,"['004', '025']","['WESTBOUND', 'WESTBOUND']",1703
1705,1705,MAJOR MACKENZIE DR / PUGSLEY AV,"{'lat': 43.872892, 'lon': -79.430266}",S,,1,"['004', '025']","['WESTBOUND', 'WESTBOUND']",1705
1707,1707,MAJOR MACKENZIE DR / BAKER AV,"{'lat': 43.872082, 'lon': -79.433853}",S,,1,"['004', '025']","['WESTBOUND', 'WESTBOUND']",1707
4950,4950,MAJOR MACKENZIE DR / YONGE ST,"{'lat': 43.871414, 'lon': -79.436912}",N,,1,"['004', '025']","['WESTBOUND', 'WESTBOUND']",4950
1709,1709,MAJOR MACKENZIE DR / ARNOLD CRES,"{'lat': 43.869902, 'lon': -79.44391}",S,,0,"['004', '025']","['WESTBOUND', 'WESTBOUND']",1709
1711,1711,MAJOR MACKENZIE DR / TRENCH ST,"{'lat': 43.868924, 'lon': -79.448474}",S,,1,"['004', '004']","['WESTBOUND', 'WESTBOUND']",1711
1713,1713,MAJOR MACKENZIE DR STOP # 1713,"{'lat': 43.867734, 'lon': -79.453965}",S,,1,['004'],['WESTBOUND'],1713
1715,1715,MAJOR MACKENZIE DR / HEADDON GATE,"{'lat': 43.867029, 'lon': -79.457412}",S,,1,['004'],['WESTBOUND'],1715
1717,1717,MAJOR MACKENZIE DR / BATHURST ST,"{'lat': 43.866089, 'lon': -79.462371}",N,,1,"['004', '446']","['WESTBOUND', 'MORNING']",1717
16188,6341,MAJOR MACKENZIE DR / VIA ROMANO BLVD,"{'lat': 43.864898, 'lon': -79.468446}",S,,1,['004'],['WESTBOUND'],6341
15803,6095,MAJOR MACKENZIE DR / SIR BENSON DR,"{'lat': 43.862312, 'lon': -79.482129}",S,,1,['004'],['WESTBOUND'],6095
1719,1719,MAJOR MACKENZIE DR / DUFFERIN ST,"{'lat': 43.861504, 'lon': -79.48681}",S,,1,['004'],['WESTBOUND'],1719
5260,5260,MAJOR MACKENZIE DR / MCNAUGHTON RD,"{'lat': 43.858756, 'lon': -79.498376}",N,,1,['004'],['WESTBOUND'],5260
1721,1721,MAJOR MACKENZIE DR / HILL ST,"{'lat': 43.857747, 'lon': -79.502577}",S,,1,['004'],['WESTBOUND'],1721
1723,1723,MAJOR MACKENZIE DR STOP # 1723,"{'lat': 43.856407, 'lon': -79.508495}",S,,1,['004'],['WESTBOUND'],1723
1725,1725,MAJOR MACKENZIE DR / KEELE ST,"{'lat': 43.855122, 'lon': -79.511917}",N,,1,['004'],['WESTBOUND'],1725
1727,1727,MAJOR MACKENZIE DR STOP # 1727,"{'lat': 43.854123, 'lon': -79.516385}",S,,1,"['004', '462']","['WESTBOUND', 'MORNING']",1727
1729,1729,MAJOR MACKENZIE DR / KILLIAN RD,"{'lat': 43.853344, 'lon': -79.520313}",S,,1,"['004', '462']","['WESTBOUND', 'MORNING']",1729
1731,1731,MAJOR MACKENZIE DR / MCNAUGHTON RD,"{'lat': 43.85207, 'lon': -79.526866}",S,,1,"['004', '462']","['WESTBOUND', 'MORNING']",1731
2937,2937,MAJOR MACKENZIE DR / MELVILLE AV,"{'lat': 43.851079, 'lon': -79.531817}",S,,1,"['004', '465']","['WESTBOUND', 'AFTERNOON']",2937
1735,1735,MAJOR MACKENZIE DR STOP # 1735,"{'lat': 43.850369, 'lon': -79.534377}",S,,1,['004'],['WESTBOUND'],1735
1737,1737,MAJOR MACKENZIE DR / JANE ST,"{'lat': 43.849826, 'lon': -79.536186}",S,,1,"['004', '462']","['WESTBOUND', 'AFTERNOON']",1737
1436,1436,GLEN SHIELDS AV / DUFFERIN ST,"{'lat': 43.801692, 'lon': -79.474139}",N,,0,"['005', '005']","['EASTBOUND', 'WESTBOUND']",1436
1438,1438,GLEN SHIELDS AV / OAKMOUNT CRES,"{'lat': 43.800709, 'lon': -79.476885}",S,,1,['005'],['EASTBOUND'],1438
1440,1440,GLEN SHIELDS AV / OAKMOUNT CRES,"{'lat': 43.799094, 'lon': -79.478377}",S,,0,['005'],['EASTBOUND'],1440
1442,1442,GLEN SHIELDS AV / CROOKED STICK RD,"{'lat': 43.797843, 'lon': -79.479231}",S,,0,['005'],['EASTBOUND'],1442
1444,1444,GLEN SHIELDS AV / NEW SEABURY DR,"{'lat': 43.796156, 'lon': -79.480969}",S,,1,['005'],['EASTBOUND'],1444
1446,1446,GLEN SHIELDS AV / BAY HILL DR,"{'lat': 43.793753, 'lon': -79.481792}",S,,1,['005'],['EASTBOUND'],1446
1450,1450,GLEN SHIELDS AV / SPYGLASS HILL RD,"{'lat': 43.791647, 'lon': -79.482822}",S,,1,['005'],['EASTBOUND'],1450
1452,1452,GLEN SHIELDS AV / ROYAL COLWOOD CRT,"{'lat': 43.791409, 'lon': -79.478003}",S,,1,['005'],['EASTBOUND'],1452
1454,1454,GLEN SHIELDS AV / RIVIERA DR,"{'lat': 43.791853, 'lon': -79.47594}",S,,0,['005'],['EASTBOUND'],1454
1456,1456,GLEN SHIELDS AV / CHERRY HILLS RD,"{'lat': 43.792329, 'lon': -79.473873}",S,,1,['005'],['EASTBOUND'],1456
1458,1458,GLEN SHIELDS AV / DUFFERIN ST,"{'lat': 43.792264, 'lon': -79.4724}",N,,1,['005'],['EASTBOUND'],1458
15759,6100,DUFFERIN ST / GLEN SHIELDS AV,"{'lat': 43.793155, 'lon': -79.471432}",S,,1,"['005', '105']","['EASTBOUND', 'NORTHBOUND']",6100
4014,4014,DUFFERIN ST / CLARK AV,"{'lat': 43.79695, 'lon': -79.472253}",S,,1,"['005', '105', '105']","['EASTBOUND', 'NORTHBOUND', 'NORTHBOUND']",4014
1400,1400,CLARK AV STOP # 1400,"{'lat': 43.797406, 'lon': -79.471157}",N,,1,"['005', '005']","['EASTBOUND', 'WESTBOUND']",1400
1402,1402,CLARK AV STOP # 1402,"{'lat': 43.797794, 'lon': -79.469322}",S,,1,['005'],['EASTBOUND'],1402
1404,1404,CLARK AV / JOSEPH AARON BLVD,"{'lat': 43.798697, 'lon': -79.466937}",S,,1,['005'],['EASTBOUND'],1404
1406,1406,CLARK AV / STONEMILL GATE,"{'lat': 43.800394, 'lon': -79.464827}",S,,1,['005'],['EASTBOUND'],1406
1408,1408,CLARK AV STOP # 1408,"{'lat': 43.802128, 'lon': -79.460335}",S,,1,['005'],['EASTBOUND'],1408
1410,1410,CLARK AV / NEW WESTMINSTER DR,"{'lat': 43.801931, 'lon': -79.458114}",S,,1,['005'],['EASTBOUND'],1410
5313,5313,CLARK AV STOP # 5313,"{'lat': 43.802232, 'lon': -79.454098}",S,,1,"['005', '077']","['EASTBOUND', 'EASTBOUND']",5313
1414,1414,CLARK AV / SOUTH PROMENADE,"{'lat': 43.802786, 'lon': -79.451552}",S,,1,"['005', '077']","['EASTBOUND', 'EASTBOUND']",1414
1416,1416,CLARK AV / BATHURST ST,"{'lat': 43.80359, 'lon': -79.447408}",N,,1,"['005', '077']","['EASTBOUND', 'EASTBOUND']",1416
1420,1420,CLARK AV / YORK HILL BLVD,"{'lat': 43.804005, 'lon': -79.445075}",S,,1,"['005', '077']","['EASTBOUND', 'EASTBOUND']",1420
1422,1422,CLARK AV / ATKINSON AV,"{'lat': 43.804899, 'lon': -79.440044}",S,,1,"['005', '023', '077']","['EASTBOUND', 'SOUTHBOUND', 'EASTBOUND']",1422
1424,1424,CLARK AV / HILDA AV,"{'lat': 43.805531, 'lon': -79.437017}",S,,1,"['005', '023', '077']","['EASTBOUND', 'SOUTHBOUND', 'EASTBOUND']",1424
1426,1426,CLARK AV / CHARLES ST,"{'lat': 43.806408, 'lon': -79.433292}",S,,1,"['005', '077']","['EASTBOUND', 'EASTBOUND']",1426
1428,1428,CLARK AV / YORK HILL BLVD,"{'lat': 43.806892, 'lon': -79.427322}",S,,1,"['005', '077']","['EASTBOUND', 'EASTBOUND']",1428
1430,1430,CLARK AV / YONGE ST,"{'lat': 43.806933, 'lon': -79.422827}",N,,1,"['005', '077']","['EASTBOUND', 'EASTBOUND']",1430
2318,2318,YONGE ST / GLEN CAMERON RD,"{'lat': 43.805597, 'lon': -79.422211}",S,,1,"['005', '077', '098|099', '099', '360']","['EASTBOUND', 'EASTBOUND', 'SOUTHBOUND', 'SOUTHBOUND', 'SOUTHBOUND']",2318
2319,2319,YONGE ST / DONCASTER AV,"{'lat': 43.802036, 'lon': -79.4213}",S,,1,"['005', '077', '098|099', '099', '360']","['EASTBOUND', 'EASTBOUND', 'SOUTHBOUND', 'SOUTHBOUND', 'SOUTHBOUND']",2319
2333,2333,FINCH GO BUS TERMINAL PLATFORM 14,"{'lat': 43.782503, 'lon': -79.415305}",N,,1,"['005', '005']","['EASTBOUND', 'WESTBOUND']",2333
1373,1373,CLARK AV / YONGE ST,"{'lat': 43.806919, 'lon': -79.423692}",N,,1,"['005', '077']","['WESTBOUND', 'WESTBOUND']",1373
1375,1375,CLARK AV / SPRINGFIELD WAY,"{'lat': 43.806887, 'lon': -79.426676}",S,,1,"['005', '077']","['WESTBOUND', 'WESTBOUND']",1375
1377,1377,CLARK AV / CHARLES ST,"{'lat': 43.806692, 'lon': -79.432699}",S,,1,"['005', '077']","['WESTBOUND', 'WESTBOUND']",1377
1378,1378,CLARK AV / HILDA AV,"{'lat': 43.805606, 'lon': -79.437772}",S,,1,"['005', '023', '077']","['WESTBOUND', 'NORTHBOUND', 'WESTBOUND']",1378
1380,1380,CLARK AV / ATKINSON AV,"{'lat': 43.805047, 'lon': -79.440512}",S,,1,"['005', '023', '077']","['WESTBOUND', 'NORTHBOUND', 'WESTBOUND']",1380
1382,1382,CLARK AV / YORK HILL BLVD,"{'lat': 43.804204, 'lon': -79.444741}",S,,1,"['005', '077', '160', '160']","['WESTBOUND', 'WESTBOUND', 'NORTHBOUND', 'SOUTHBOUND']",1382
1384,1384,CLARK AV / BATHURST ST,"{'lat': 43.803492, 'lon': -79.449365}",N,,1,"['005', '077']","['WESTBOUND', 'WESTBOUND']",1384
1386,1386,CLARK AV / SOUTH PROMENADE,"{'lat': 43.803107, 'lon': -79.451124}",S,,1,"['005', '077']","['WESTBOUND', 'WESTBOUND']",1386
5312,5312,CLARK AV STOP # 5312,"{'lat': 43.802215, 'lon': -79.454968}",S,,1,"['005', '077']","['WESTBOUND', 'WESTBOUND']",5312
1388,1388,CLARK AV / NEW WESTMINSTER DR,"{'lat': 43.802068, 'lon': -79.457324}",S,,1,"['005', '077']","['WESTBOUND', 'WESTBOUND']",1388
1390,1390,CLARK AV STOP # 1390,"{'lat': 43.802265, 'lon': -79.460446}",S,,1,['005'],['WESTBOUND'],1390
1392,1392,CLARK AV / JUDITH AV,"{'lat': 43.800809, 'lon': -79.46458}",S,,1,['005'],['WESTBOUND'],1392
1394,1394,CLARK AV / BROWNRIDGE DR,"{'lat': 43.799149, 'lon': -79.466547}",S,,1,['005'],['WESTBOUND'],1394
1396,1396,CLARK AV STOP # 1396,"{'lat': 43.798071, 'lon': -79.468905}",S,,1,['005'],['WESTBOUND'],1396
1398,1398,CLARK AV / DUFFERIN ST,"{'lat': 43.797623, 'lon': -79.471012}",N,,1,['005'],['WESTBOUND'],1398
4015,4015,DUFFERIN ST STOP # 4015,"{'lat': 43.798891, 'lon': -79.472711}",S,,1,"['005', '105']","['WESTBOUND', 'NORTHBOUND']",4015
1663,1663,DUFFERIN ST STOP # 1663,"{'lat': 43.794963, 'lon': -79.472119}",S,,1,"['005', '105']","['WESTBOUND', 'SOUTHBOUND']",1663
1460,1460,GLEN SHIELDS AV / DUFFERIN ST,"{'lat': 43.792423, 'lon': -79.471912}",N,,1,['005'],['WESTBOUND'],1460
1462,1462,GLEN SHIELDS AV / CHERRY HILLS DR,"{'lat': 43.792447, 'lon': -79.47387}",S,,0,['005'],['WESTBOUND'],1462
1464,1464,GLEN SHIELDS AV / RIVIERA DR,"{'lat': 43.791888, 'lon': -79.476335}",S,,1,['005'],['WESTBOUND'],1464
1665,1665,GLEN SHIELDS AV / ROYAL COLWOOD CRT,"{'lat': 43.791498, 'lon': -79.478103}",S,,1,['005'],['WESTBOUND'],1665
1669,1669,GLEN SHIELDS AV / SPYGLASS HILL RD,"{'lat': 43.791331, 'lon': -79.48221}",S,,1,['005'],['WESTBOUND'],1669
1671,1671,GLEN SHIELDS AV / QUAKER RIDGE RD,"{'lat': 43.7942, 'lon': -79.481206}",S,,0,['005'],['WESTBOUND'],1671
1673,1673,GLEN SHIELDS AV / POINT O'WOODS DR,"{'lat': 43.796178, 'lon': -79.480754}",S,,0,['005'],['WESTBOUND'],1673
1677,1677,GLEN SHIELDS AV / CROOKED STICK RD,"{'lat': 43.797755, 'lon': -79.479099}",S,,1,['005'],['WESTBOUND'],1677
1679,1679,GLEN SHIELDS AV / BOYNE HIGHLANDS C,"{'lat': 43.799023, 'lon': -79.478221}",S,,1,['005'],['WESTBOUND'],1679
1681,1681,GLEN SHIELDS AV / MARITA PL,"{'lat': 43.800613, 'lon': -79.476744}",N,,1,"['005', '005']","['WESTBOUND', 'WESTBOUND']",1681
1683,1683,DUFFERIN ST / GLEN SHIELDS AV,"{'lat': 43.801302, 'lon': -79.473661}",S,,1,"['005', '105']","['WESTBOUND', 'SOUTHBOUND']",1683
1685,1685,DUFFERIN ST STOP # 1685,"{'lat': 43.798762, 'lon': -79.47302}",S,,1,"['005', '105']","['WESTBOUND', 'SOUTHBOUND']",1685
17755,7387,BARONS ST / MAJOR MACKENZIE DR,"{'lat': 43.825518, 'lon': -79.651336}",N,,0,"['006', '006', '361', '361']","['EASTBOUND', 'WESTBOUND', 'NORTHBOUND', 'SOUTHBOUND']",7387
17756,7388,BARONS ST / MACTIER DR,"{'lat': 43.827285, 'lon': -79.651993}",S,,0,"['006', '361']","['EASTBOUND', 'SOUTHBOUND']",7388
17757,7389,BARONS ST / RICHLER AV,"{'lat': 43.829109, 'lon': -79.653741}",S,,0,"['006', '361']","['EASTBOUND', 'SOUTHBOUND']",7389
17758,7390,BARONS ST / DANBY ST,"{'lat': 43.830628, 'lon': -79.655194}",S,,0,"['006', '361']","['EASTBOUND', 'SOUTHBOUND']",7390
17759,7391,BARONS ST / ANDREETA DR,"{'lat': 43.832996, 'lon': -79.657323}",S,,0,"['006', '361']","['EASTBOUND', 'SOUTHBOUND']",7391
17760,7392,BARONS ST / ALGOMA DR,"{'lat': 43.834364, 'lon': -79.65792}",S,,0,"['006', '361']","['EASTBOUND', 'SOUTHBOUND']",7392
17761,7393,BARONS ST / ALISTAIR CR,"{'lat': 43.836544, 'lon': -79.658895}",S,,0,"['006', '361']","['EASTBOUND', 'SOUTHBOUND']",7393
17762,7394,BARONS ST / MACTIER DR,"{'lat': 43.837757, 'lon': -79.659397}",S,,0,"['006', '361']","['EASTBOUND', 'SOUTHBOUND']",7394
17763,7395,MACTIER DR / STILTON AV,"{'lat': 43.838443, 'lon': -79.65773}",S,,0,"['006', '361']","['EASTBOUND', 'SOUTHBOUND']",7395
17764,7396,MACTIER DR / GALEN CR,"{'lat': 43.838352, 'lon': -79.655311}",S,,0,"['006', '361']","['EASTBOUND', 'SOUTHBOUND']",7396
17765,7397,MACTIER DR / ROTONDO CR,"{'lat': 43.837342, 'lon': -79.653637}",S,,0,"['006', '361']","['EASTBOUND', 'SOUTHBOUND']",7397
17874,7488,MACTIER DR / ROTONDO CR,"{'lat': 43.836237, 'lon': -79.652526}",S,,0,"['006', '361']","['EASTBOUND', 'SOUTHBOUND']",7488
17766,7398,MACTIER DR / BEACONSFIELD DR,"{'lat': 43.833152, 'lon': -79.650209}",S,,0,"['006', '361']","['EASTBOUND', 'SOUTHBOUND']",7398
17767,7399,MAJOR MACKENZIE DR / TIMBER CREEK B,"{'lat': 43.830865, 'lon': -79.649658}",S,,0,"['006', '361']","['EASTBOUND', 'SOUTHBOUND']",7399
17768,7400,MACTIER DR / BARONS ST,"{'lat': 43.827545, 'lon': -79.651935}",S,,0,"['006', '361']","['EASTBOUND', 'SOUTHBOUND']",7400
17769,7401,MAJOR MACKENZIE DR / TIMBER CREEK B,"{'lat': 43.825302, 'lon': -79.644117}",S,,1,"['006', '361']","['EASTBOUND', 'SOUTHBOUND']",7401
17770,7402,MAJOR MACKENZIE DR / HIGHWAY 27,"{'lat': 43.8245, 'lon': -79.631572}",S,,1,"['006', '361']","['EASTBOUND', 'SOUTHBOUND']",7402
17876,7490,MAJOR MACKENZIE DR / ISLINGTON AV,"{'lat': 43.832165, 'lon': -79.618019}",N,,1,"['006', '361']","['EASTBOUND', 'SOUTHBOUND']",7490
17877,7491,MAJOR MACKENZIE DR / PINE VALLEY DR,"{'lat': 43.839457, 'lon': -79.586695}",S,,1,['006'],['EASTBOUND'],7491
17049,6891,MAJOR MACKENZIE DR / WOODEND PL,"{'lat': 43.840486, 'lon': -79.581976}",S,,1,['006'],['EASTBOUND'],6891
17050,6892,MAJOR MACKENZIE DR / VIA CAMPANILE,"{'lat': 43.841472, 'lon': -79.576877}",S,,1,['006'],['EASTBOUND'],6892
17480,7211,MAJOR MACKENZIE DR / VELLORE AV,"{'lat': 43.842457, 'lon': -79.571919}",S,,1,['006'],['EASTBOUND'],7211
16993,6849,MAJOR MACKENZIE DR / FOSSIL HILL RD,"{'lat': 43.843502, 'lon': -79.566987}",S,,0,['006'],['EASTBOUND'],6849
3756,3756,MAJOR MACKENZIE DR / WESTON RD,"{'lat': 43.844748, 'lon': -79.560792}",N,,1,['006'],['EASTBOUND'],3756
4284,4284,MAJOR MACKENZIE DR / STARLING BLVD,"{'lat': 43.845084, 'lon': -79.55736}",S,,1,"['006', '165']","['EASTBOUND', 'NORTHBOUND']",4284
4310,4310,MAJOR MACKENZIE DR / VELLORE WOODS,"{'lat': 43.845382, 'lon': -79.554366}",S,,1,"['006', '165']","['EASTBOUND', 'NORTHBOUND']",4310
17716,7356,MAJOR MACKENZIE WEST TERMINAL PLATFORM 1,"{'lat': 43.84761, 'lon': -79.540904}",N,,1,"['006', '006']","['EASTBOUND', 'WESTBOUND']",7356
4311,4311,MAJOR MACKENZIE DR / CITYVIEW BLVD,"{'lat': 43.845763, 'lon': -79.553825}",S,,1,"['006', '165']","['WESTBOUND', 'SOUTHBOUND']",4311
5848,5848,MAJOR MACKENZIE DR / VELLORE PARK A,"{'lat': 43.84532, 'lon': -79.556489}",S,,1,"['006', '165', '467']","['WESTBOUND', 'SOUTHBOUND', 'AFTERNOON']",5848
16644,6619,MAJOR MACKENZIE DR / WESTON RD,"{'lat': 43.845018, 'lon': -79.560167}",N,,1,"['006', '467']","['WESTBOUND', 'AFTERNOON']",6619
16992,6848,MAJOR MACKENZIE DR / LAWFORD RD,"{'lat': 43.84362, 'lon': -79.567416}",S,,1,"['006', '467']","['WESTBOUND', 'AFTERNOON']",6848
17477,7210,MAJOR MACKENZIE DR / POETRY DR,"{'lat': 43.842827, 'lon': -79.571313}",S,,1,"['006', '467']","['WESTBOUND', 'AFTERNOON']",7210
17878,7492,MAJOR MACKENZIE DR / MILLWOOD PKWY,"{'lat': 43.841893, 'lon': -79.576063}",S,,1,['006'],['WESTBOUND'],7492
17879,7493,MAJOR MACKENZIE DR / PINE VALLEY DR,"{'lat': 43.839902, 'lon': -79.585974}",S,,1,['006'],['WESTBOUND'],7493
17880,7494,MAJOR MACKENZIE DR / ISLINGTON AV,"{'lat': 43.832636, 'lon': -79.617482}",N,,1,['006'],['WESTBOUND'],7494
17881,7495,MAJOR MACKENZIE DR / HIGHWAY 27,"{'lat': 43.824789, 'lon': -79.630948}",S,,0,['006'],['WESTBOUND'],7495
17882,7496,MAJOR MACKENZIE DR / TIMBER CREEK B,"{'lat': 43.825514, 'lon': -79.643619}",S,,1,['006'],['WESTBOUND'],7496
17115,6951,HUMBER COLLEGE STOP # 6951,"{'lat': 43.729119, 'lon': -79.604677}",N,,1,"['007', '007']","['NORTHBOUND', 'SOUTHBOUND']",6951
16112,6307,FINCH AV / WESTMORE DR,"{'lat': 43.734556, 'lon': -79.601172}",S,,1,['007'],['NORTHBOUND'],6307
4480,4480,FINCH AV / JOHN GARLAND BLVD,"{'lat': 43.735917, 'lon': -79.59507}",S,,1,['007'],['NORTHBOUND'],4480
5265,5265,MARTIN GROVE RD / FINCH AV,"{'lat': 43.737271, 'lon': -79.591781}",N,,1,['007'],['NORTHBOUND'],5265
5266,5266,MARTIN GROVE RD / ALBION RD,"{'lat': 43.74153, 'lon': -79.593836}",S,,1,['007'],['NORTHBOUND'],5266
5267,5267,MARTIN GROVE RD / GARFELLA DR,"{'lat': 43.744254, 'lon': -79.595195}",S,,1,['007'],['NORTHBOUND'],5267
5268,5268,MARTIN GROVE RD / SILVERSTONE DR,"{'lat': 43.750847, 'lon': -79.598395}",S,,1,['007'],['NORTHBOUND'],5268
5269,5269,MARTIN GROVE RD / GIHON SPRING DR,"{'lat': 43.753954, 'lon': -79.599891}",S,,1,['007'],['NORTHBOUND'],5269
16047,6270,MARTIN GROVE RD / BRUNELLO GT,"{'lat': 43.756009, 'lon': -79.601594}",S,,1,['007'],['NORTHBOUND'],6270
3515,3515,MARTIN GROVE RD / STEELES AV,"{'lat': 43.758523, 'lon': -79.603845}",N,,1,['007'],['NORTHBOUND'],3515
3517,3517,MARTIN GROVE RD STOP # 3517,"{'lat': 43.762939, 'lon': -79.606115}",S,,1,['007'],['NORTHBOUND'],3517
3519,3519,MARTIN GROVE RD STOP # 3519,"{'lat': 43.766824, 'lon': -79.607071}",S,,1,['007'],['NORTHBOUND'],3519
3521,3521,MARTIN GROVE RD / ROYSUN RD,"{'lat': 43.769042, 'lon': -79.607565}",N,,1,"['007', '460']","['NORTHBOUND', 'AFTERNOON']",3521
3523,3523,MARTIN GROVE RD / WOODSTREAM BLVD,"{'lat': 43.772903, 'lon': -79.608515}",S,,1,"['007', '460']","['NORTHBOUND', 'AFTERNOON']",3523
3525,3525,MARTIN GROVE RD / HIGHWAY 7,"{'lat': 43.775647, 'lon': -79.609193}",N,,1,"['007', '460', '605']","['NORTHBOUND', 'AFTERNOON', 'WESTBOUND']",3525
3527,3527,MARTIN GROVE RD / ANDREW PARK,"{'lat': 43.777783, 'lon': -79.609866}",S,,1,"['007', '460']","['NORTHBOUND', 'AFTERNOON']",3527
3529,3529,MARTIN GROVE RD / RAYMOND RD,"{'lat': 43.78081, 'lon': -79.610555}",S,,1,"['007', '460']","['NORTHBOUND', 'AFTERNOON']",3529
3472,3472,MARTIN GROVE RD / TRITON AV,"{'lat': 43.783703, 'lon': -79.610659}",S,,1,"['007', '010', '460']","['NORTHBOUND', 'WESTBOUND', 'AFTERNOON']",3472
3473,3473,MARTIN GROVE RD / BELLONA ST,"{'lat': 43.785272, 'lon': -79.61131}",S,,1,"['007', '010', '010', '460']","['NORTHBOUND', 'EASTBOUND', 'WESTBOUND', 'AFTERNOON']",3473
3474,3474,MARTIN GROVE RD / JACKMAN CRES,"{'lat': 43.786659, 'lon': -79.611916}",S,,1,"['007', '010', '460']","['NORTHBOUND', 'EASTBOUND', 'AFTERNOON']",3474
3475,3475,MARTIN GROVE RD / FOREST DR,"{'lat': 43.789375, 'lon': -79.613012}",S,,1,"['007', '010', '460']","['NORTHBOUND', 'EASTBOUND', 'AFTERNOON']",3475
3476,3476,MARTIN GROVE RD / GOLDFINCH PL,"{'lat': 43.790929, 'lon': -79.615866}",S,,1,"['007', '010', '460']","['NORTHBOUND', 'EASTBOUND', 'AFTERNOON']",3476
3531,3531,MORNING STAR DR / MARTIN GROVE RD,"{'lat': 43.791815, 'lon': -79.620413}",N,,1,"['007', '460']","['NORTHBOUND', 'AFTERNOON']",3531
3533,3533,MORNING STAR DR / CABINET CRES,"{'lat': 43.791352, 'lon': -79.621838}",S,,1,"['007', '460']","['NORTHBOUND', 'AFTERNOON']",3533
3535,3535,MORNING STAR DR / NICKLE GATE,"{'lat': 43.788798, 'lon': -79.623201}",S,,1,"['007', '460']","['NORTHBOUND', 'AFTERNOON']",3535
3537,3537,MORNING STAR DR / MEDALLION BLVD,"{'lat': 43.784712, 'lon': -79.622442}",S,,1,"['007', '460']","['NORTHBOUND', 'AFTERNOON']",3537
