stopId,lon,tag,title,lat,directions,lines,directionPerLine,id
15512,-79.3616,15340,Parliament St At Lake Shore Blvd East South Side,43.6471699,"South, West","['65', '114', '365']","['South', 'West', 'South']",15512
15515,-79.36528,15343,Queens Quay East At Lower Sherbourne St,43.6453199,"South, West","['65', '114', '365']","['South', 'West', 'South']",15515
16403,-79.47762,24688,Marine Parade Dr At Silver Moon Dr,43.6246499,"North, West","['66', '80B']","['North', 'West']",16403
10117,-79.48189,3609,Park Lawn Rd At Lake Shore Blvd West North Side,43.62332,North,['66'],['North'],10117
10118,-79.4840899,2828,Opposite 88 Park Lawn Rd,43.6244199,North,['66'],['North'],10118
16525,-79.4861799,24797,Park Lawn Rd At Gardiner Expressway EB Off Ramp,43.6260199,North,['66'],['North'],16525
10119,-79.4874299,9388,Park Lawn Rd At Gardiner Expressway (WB On Ramp),43.6269799,North,['66'],['North'],10119
10120,-79.4904,7101,Park Lawn Rd At The Queensway North Side,43.62949,North,['66'],['North'],10120
14331,-79.49096,8865,Park Lawn Rd At Lorne Ave,43.63073,North,['66'],['North'],14331
10122,-79.4919499,1736,Park Lawn Rd At Cannon Rd,43.6329799,North,['66'],['North'],10122
10123,-79.493,5754,Park Lawn Rd At Kinsdale Blvd North Side,43.6354999,North,['66'],['North'],10123
6255,-79.49523,2337,Berry Rd At Ballacaine Dr,43.6358099,North,"['66', '66']","['North', 'North']",6255
6263,-79.49932,7196,Berry Rd At Prince Edward Dr South,43.6349299,North,"['66', '66']","['North', 'North']",6263
6774,-79.50033,6040,Prince Edward Dr South At Edwalter Ave,43.6368499,North,"['66', '66']","['North', 'North']",6774
6786,-79.5010899,2618,Prince Edward Dr South At Kirk Bradden Rd East,43.6387299,North,"['66', '66']","['North', 'North']",6786
16448,-79.50211,25244,Prince Edward Dr South At Kingslea Gardens,43.64097,North,"['66', '66']","['North', 'North']",16448
6776,-79.5028699,1151,Prince Edward Dr South At Glenaden Ave East,43.6428499,North,"['66', '66']","['North', 'North']",6776
6773,-79.50402,3685,Prince Edward Dr South At Edgemore Dr North Side,43.64553,North,"['66', '66']","['North', 'North']",6773
6787,-79.5046299,7525,Prince Edward Dr South At Meadowvale Dr,43.6468799,North,"['66', '66']","['North', 'North']",6787
6768,-79.5052899,3205,Prince Edward Dr South At Bloor St West,43.6484899,North,"['66', '66']","['North', 'North']",6768
533,-79.49946,3669,Bloor St West At The Kingsway,43.6499099,"North, East","['66', '66', '149', '300B', '300B']","['North', 'North', 'East', 'East', 'East']",533
6532,-79.47887,471,Humber Loop At The Queensway,43.6311199,North,['66'],['North'],6532
13944,-79.48193,2605,Opposite 125 The Queensway,43.6309599,"North, West","['66', '80']","['North', 'West']",13944
7373,-79.48436,847,Stephen Dr At The Queensway North Side,43.6308399,North,['66'],['North'],7373
7375,-79.48521,1618,Stephen Dr At Whitworth Ave North Side,43.63281,North,['66'],['North'],7375
7371,-79.48627,9323,Stephen Dr At Cloverhill Rd North Side,43.6353599,North,['66'],['North'],7371
7370,-79.4870599,3511,Stephen Dr At Berry Rd,43.6373799,North,['66'],['North'],7370
6256,-79.4887699,10081,Berry Rd At Bell Manor Dr,43.63723,North,['66'],['North'],6256
6258,-79.49003,2066,Berry Rd At Cloverhill Rd,43.6369599,North,['66'],['North'],6258
6262,-79.4930799,4832,Berry Rd At Park Lawn Rd,43.63628,North,['66'],['North'],6262
14742,-79.49507,14261,Old Mill Station,43.6501599,South,['66B'],['South'],14742
16408,-79.4997999,24692,Bloor St West At The Kingsway West Side,43.6500699,"South, West","['66B', '66A', '149', '300A', '300B']","['South', 'South', 'West', 'West', 'West']",16408
6771,-79.5053,6915,Prince Edward Dr South At Bloor St West South Side,43.6480199,South,"['66B', '66A']","['South', 'South']",6771
6767,-79.50446,5791,Prince Edward Dr South At Ashton Manor,43.64608,South,"['66B', '66A']","['South', 'South']",6767
6778,-79.50344,9024,Prince Edward Dr South At Glenroy Ave,43.64369,South,"['66B', '66A']","['South', 'South']",6778
6794,-79.50257,6396,Prince Edward Dr South At Sunnylea Ave West,43.64165,South,"['66B', '66A']","['South', 'South']",6794
6777,-79.5017199,6994,Prince Edward Dr South At Glenellen Dr West,43.6396399,South,"['66B', '66A']","['South', 'South']",6777
6775,-79.5008299,7861,Prince Edward Dr South At Fairmar Ave,43.6375599,South,"['66B', '66A']","['South', 'South']",6775
13426,-79.4996999,2195,Prince Edward Dr South At Berry Rd,43.63498,South,"['66B', '66A']","['South', 'South']",13426
6260,-79.49794,9067,Berry Rd At Minstrel Dr,43.6351099,South,"['66B', '66A']","['South', 'South']",6260
6259,-79.49579,7355,Berry Rd At Glenn Murray Dr,43.6355799,South,"['66B', '66A']","['South', 'South']",6259
11091,-79.4940799,397,Berry Rd At Park Lawn Rd,43.63592,South,"['66B', '66A']","['South', 'South']",11091
10124,-79.49295,4008,Park Lawn Rd At Keywell Crt,43.6348199,South,['66B'],['South'],10124
10125,-79.49222,2918,Park Lawn Rd At Park Lane,43.63312,South,['66B'],['South'],10125
10126,-79.49125,3817,Park Lawn Rd At Lorne Ave,43.63087,South,['66B'],['South'],10126
10127,-79.49003,6764,Park Lawn Rd At The Queensway South Side,43.62866,South,['66B'],['South'],10127
10128,-79.4875599,7301,134 Park Lawn Rd,43.6267799,South,['66B'],['South'],10128
13697,-79.4863299,3376,Park Lawn Rd At Gardiner Expressway WB On Ramp),43.6258599,South,['66B'],['South'],13697
10129,-79.48426,2235,88 Park Lawn Rd,43.62428,"South, West","['66B', '80B']","['South', 'West']",10129
10130,-79.4816499,1053,Park Lawn Rd At Lake Shore Blvd West,43.62299,"South, West","['66B', '80B']","['South', 'West']",10130
10116,-79.48091,3296,Marine Parade Dr Loop At Lake Shore Blvd West,43.6225499,"South, West","['66B', '80B']","['South', 'West']",10116
14542,-79.4796399,14055,Opposite 2155 Lake Shore Blvd West,43.62572,"South, West","['66B', '80B']","['South', 'West']",14542
14543,-79.47902,14056,Lake Shore Blvd West At Brookers Lane,43.62699,"South, West","['66B', '80B']","['South', 'West']",14543
14544,-79.4763999,14053,Marine Parade Dr (East) At Lake Shore Blvd West,43.62998,"South, West","['66B', '80B']","['South', 'West']",14544
14545,-79.47685,14054,58 Marine Parade Dr,43.6266899,"South, West","['66B', '80B']","['South', 'West']",14545
15297,-79.49502,24170,Old Mill Station,43.6503099,South,['66A'],['South'],15297
6261,-79.49297,10290,Berry Rd At Park Lawn Rd East Side,43.6361699,South,['66A'],['South'],6261
13375,-79.49035,3780,Berry Rd At Cloverhill Rd East Side,43.63674,South,['66A'],['South'],13375
6264,-79.4873599,6676,Berry Rd At Stephen Dr,43.63739,South,['66A'],['South'],6264
7372,-79.48634,14571,Stephen Dr At Cloverhill Rd,43.63522,South,['66A'],['South'],7372
7376,-79.48519,7798,Stephen Dr At Whitworth Ave,43.63239,South,['66A'],['South'],7376
7374,-79.4844199,10292,Stephen Dr At The Queensway,43.6304999,South,['66A'],['South'],7374
13943,-79.4822499,7804,125 The Queensway,43.63069,"South, East","['66A', '80A']","['South', 'East']",13943
6339,-79.31058,5966,Penworth Rd At Crosland Dr,43.7652099,South,['67'],['South'],6339
6657,-79.31254,9774,Penworth Rd At Pharmacy Ave,43.7649599,South,['67'],['South'],6657
6734,-79.3119599,10162,Pharmacy Ave At Pachino Blvd South Side,43.7629699,South,['67'],['South'],6734
6678,-79.3110299,1772,Pharmacy Ave At Christina Cres (South),43.7608299,South,['67'],['South'],6678
6699,-79.3104,8358,Pharmacy Ave At Ellesmere Rd,43.7593,South,['67'],['South'],6699
9827,-79.31016,1155,Pharmacy Ave At Ellesmere Rd South Side,43.7586399,South,['67'],['South'],9827
6719,-79.3102699,3488,Pharmacy Ave At Kellyvale Rd,43.75737,South,['67'],['South'],6719
6692,-79.3094999,1456,Pharmacy Ave At Dewey Dr,43.7551199,South,['67'],['South'],6692
6739,-79.30878,7473,Pharmacy Ave At Princeway Dr,43.75326,South,['67'],['South'],6739
6664,-79.3067999,9771,1222 Pharmacy Ave,43.7483899,South,['67'],['South'],6664
6673,-79.3059999,4039,Pharmacy Ave At Brian Ave,43.7462999,South,['67'],['South'],6673
6723,-79.3048799,1185,Pharmacy Ave At Lawrence Ave East,43.7434399,South,['67'],['South'],6723
6718,-79.30426,8344,Pharmacy Ave At Janet Blvd,43.7420299,South,['67'],['South'],6718
6747,-79.30339,6120,Pharmacy Ave At Sherwood Ave South Side,43.73987,South,['67'],['South'],6747
6759,-79.3024199,5889,Pharmacy Ave At Surrey Ave,43.7375099,South,['67'],['South'],6759
6715,-79.3018799,9315,Pharmacy Ave At Innismore Cres,43.7362099,South,['67'],['South'],6715
6701,-79.30117,9702,Pharmacy Ave At Elm Bank Rd,43.73449,South,['67'],['South'],6701
6670,-79.29977,4941,Pharmacy Ave At Biscayne Blvd South Side,43.73105,South,['67'],['South'],6670
6741,-79.2989799,3563,Pharmacy Ave At Rannock St,43.7290999,South,['67'],['South'],6741
6686,-79.29829,4990,Pharmacy Ave At Craigton Dr,43.72737,South,['67'],['South'],6686
6000,-79.2977099,2756,Pharmacy Ave At Eglinton Ave East,43.72601,"South, West","['67', '70']","['South', 'West']",6000
6728,-79.29712,991,Pharmacy Ave At Eglinton Sq - East Entrance,43.7241399,South,['67'],['South'],6728
6757,-79.2960399,1774,Pharmacy Ave At Sundridge Dr,43.7215799,South,['67'],['South'],6757
6710,-79.2951,10149,Pharmacy Ave At Holswade Rd South Side,43.71945,South,['67'],['South'],6710
15368,-79.2938,15262,Pharmacy Ave At Knightsbridge Rd,43.7163499,South,['67'],['South'],15368
6755,-79.2927399,1481,Pharmacy Ave At Stellarton Rd,43.7137599,South,['67'],['South'],6755
6752,-79.2919799,1057,Pharmacy Ave At Stamford Sq,43.7120299,South,['67'],['South'],6752
6750,-79.2911699,9900,Pharmacy Ave At St Clair Ave East,43.7100899,South,['67'],['South'],6750
6688,-79.29041,6837,Pharmacy Ave At Dawes Rd,43.7084299,South,['67'],['South'],6688
6671,-79.2896,7114,Pharmacy Ave At Bolster Ave,43.70656,South,['67'],['South'],6671
6706,-79.2887999,9902,Pharmacy Ave At St Bedes Rd,43.7046899,South,['67'],['South'],6706
6682,-79.2879999,3636,Pharmacy Ave At Conroy Ave,43.70283,South,['67'],['South'],6682
6694,-79.2868599,9035,Pharmacy Ave At Dolphin Dr,43.7001999,South,['67'],['South'],6694
6761,-79.2855599,9384,Pharmacy Ave At Teesdale Place,43.6971299,South,['67'],['South'],6761
6658,-79.2849199,4552,Pharmacy Ave At Albion Ave,43.6956999,South,['67'],['South'],6658
6690,-79.2843799,8150,Pharmacy Ave At Denton Ave,43.6943999,South,['67'],['South'],6690
1906,-79.28595,7754,Denton Ave At St Dunstan Dr,43.6935799,South,['67'],['South'],1906
6345,-79.28714,5931,Denton Ave At Macey Ave,43.6933099,South,['67'],['South'],6345
1905,-79.2856699,7541,Denton Ave At Madelaine Ave,43.69352,North,['67A'],['North'],1905
6689,-79.28418,3939,Pharmacy Ave At Denton Ave North Side,43.69448,North,['67A'],['North'],6689
6760,-79.2852099,5411,Pharmacy Ave At Teesdale Place,43.6968399,North,['67A'],['North'],6760
16745,-79.2865499,25281,Pharmacy Ave At Dolphin Dr,43.6999599,North,['67A'],['North'],16745
6736,-79.2876999,7365,Pharmacy Ave At Penaire St,43.7026499,North,['67A'],['North'],6736
6705,-79.28843,4718,Pharmacy Ave At Florens Ave,43.70429,North,['67A'],['North'],6705
6729,-79.28925,9936,Pharmacy Ave At Nancy Ave,43.70625,North,['67A'],['North'],6729
13927,-79.29018,7624,Pharmacy Ave At Dawes Rd North Side,43.7083999,North,['67A'],['North'],13927
6751,-79.29071,7183,Pharmacy Ave At St Clair Ave East,43.7096799,North,['67A'],['North'],6751
6742,-79.2918,2274,Pharmacy Ave At Rosita Cres North Side,43.7121399,North,['67A'],['North'],6742
6674,-79.29253,5247,Pharmacy Ave At Camilla Cres North Side,43.71384,North,['67A'],['North'],6674
15439,-79.2934799,15263,Pharmacy Ave At Knightsbridge Rd,43.7160799,North,['67A'],['North'],15439
6681,-79.29481,1530,Pharmacy Ave At Comstock Rd,43.71919,North,['67A'],['North'],6681
6756,-79.29569,946,Pharmacy Ave At Sundridge Dr North Side,43.7212899,North,['67A'],['North'],6756
6659,-79.29678,2862,Pharmacy Ave At Alvinston Rd North Side,43.72391,North,['67A'],['North'],6659
6697,-79.29738,5594,Pharmacy Ave At Eglinton Ave East,43.7255099,North,['67A'],['North'],6697
6685,-79.29791,9511,Pharmacy Ave At Craigton Dr,43.7271299,North,['67A'],['North'],6685
6740,-79.2986899,2955,Pharmacy Ave At Rannock St,43.7289599,North,['67A'],['North'],6740
6749,-79.29971,3792,Pharmacy Ave At Singleton Rd,43.73139,North,['67A'],['North'],6749
14876,-79.3011,14645,Pharmacy Ave At Innisdale Dr,43.73477,North,['67A'],['North'],14876
6714,-79.30156,7095,Pharmacy Ave At Innismore Cres,43.73593,North,['67A'],['North'],6714
6758,-79.3021199,9815,Pharmacy Ave At Surrey Ave,43.7372799,North,['67A'],['North'],6758
6748,-79.30322,2083,Pharmacy Ave At Sherwood Ave,43.73998,North,['67A'],['North'],6748
6722,-79.30442,2379,Pharmacy Ave At Lawrence Ave East,43.74302,North,['67A'],['North'],6722
6672,-79.30569,3883,Pharmacy Ave At Brian Ave,43.7461399,North,['67A'],['North'],6672
6665,-79.30672,3876,1235 Pharmacy Ave,43.74871,North,['67A'],['North'],6665
6738,-79.30845,6650,Pharmacy Ave At Princeway Dr,43.753,North,['67A'],['North'],6738
6691,-79.30916,5564,Pharmacy Ave At Dewey Dr,43.75477,North,['67A'],['North'],6691
6720,-79.31001,1850,Pharmacy Ave At Kellyvale Rd,43.75691,North,['67A'],['North'],6720
6698,-79.31004,619,Pharmacy Ave At Ellesmere Rd,43.7588899,North,['67A'],['North'],6698
6677,-79.31081,6442,Pharmacy Ave At Christina Cres (South),43.7606599,North,['67A'],['North'],6677
6735,-79.31185,9626,Pharmacy Ave At Pachino Blvd,43.76311,North,['67A'],['North'],6735
10794,-79.31045,6000,Reddins Rd At Crosland Dr,43.7644199,North,['67A'],['North'],10794
1863,-79.27624,6513,Danforth Rd At Landry Ave,43.6947999,"North, East","['68B', '113', '300B', '300B']","['North', 'East', 'East', 'East']",1863
1623,-79.27496,4928,Warden Ave At Danforth Rd,43.69777,"North, East","['68B', '69', '135']","['North', 'North', 'East']",1623
1625,-79.2759299,6848,Warden Ave At Mack Ave,43.7001299,"North, East","['68B', '69', '135']","['North', 'North', 'East']",1625
1622,-79.27682,9242,Warden Ave At Cataraqui Cres,43.7023099,"North, East","['68B', '69', '135']","['North', 'North', 'East']",1622
15013,-79.27752,14782,Warden Ave At Firvalley Crt,43.70397,"North, East","['68B', '69', '135']","['North', 'North', 'East']",15013
1626,-79.2782299,6813,673 Warden Ave,43.7056399,"North, East","['68B', '69', '135']","['North', 'North', 'East']",1626
1621,-79.27897,5586,689 Warden Ave,43.70741,"North, East","['68B', '69', '135']","['North', 'North', 'East']",1621
16643,-79.28053,25011,Warden Station,43.7111999,North,"['68B', '968']","['North', 'North']",16643
12138,-79.28166,8968,Warden Ave At Roper Rd - North Commuter Parking Lot,43.71388,North,['68B'],['North'],12138
8563,-79.28254,1085,Warden Ave At Fairfax Cres,43.7161,North,"['68B', '968']","['North', 'North']",8563
8613,-79.28343,5375,Warden Ave At Upton Rd,43.7181499,North,['68B'],['North'],8613
8575,-79.284,3731,Warden Ave At Hymus Rd,43.7195099,North,['68B'],['North'],8575
8551,-79.28481,7085,Warden Ave At Comstock Rd,43.72144,North,"['68B', '968']","['North', 'North']",8551
8600,-79.2858,8654,Warden Ave At Sherry Rd North Side,43.7236699,North,['68B'],['North'],8600
8593,-79.28631,5640,781 Warden Ave,43.72493,North,['68B'],['North'],8593
8557,-79.28736,3109,Warden Ave At Eglinton Ave East,43.72749,North,"['68B', '968']","['North', 'North']",8557
8559,-79.2877,8387,Warden Ave At Eglinton Ave East North Side,43.7284199,North,['68B'],['North'],8559
8530,-79.28857,10317,Warden Ave At Ashtonbee Rd,43.73055,North,"['68B', '968']","['North', 'North']",8530
8534,-79.2895099,9144,Warden Ave At Bertrand Ave,43.7329099,North,['68B'],['North'],8534
8595,-79.29129,1466,Warden Ave At Minford Ave,43.7372199,North,['68B'],['North'],8595
8547,-79.2926,6339,Warden Ave At Castille Ave,43.74043,North,['68B'],['North'],8547
14187,-79.2938299,9136,Warden Ave At Frey Cres,43.7434499,North,['68B'],['North'],14187
8581,-79.29451,4310,Warden Ave At Lawrence Ave East,43.74509,North,"['68B', '968']","['North', 'North']",8581
8536,-79.29575,5906,Warden Ave At Boem Ave,43.7481599,North,['68B'],['North'],8536
8586,-79.29723,4658,Warden Ave At Manhattan Dr,43.75182,North,['68B'],['North'],8586
8611,-79.29822,7396,Warden Ave At Tower Dr,43.75431,North,['68B'],['North'],8611
8562,-79.29933,10147,Warden Ave At Ellington Dr,43.75704,North,['68B'],['North'],8562
8544,-79.30008,4561,Warden Ave At Canadian Rd,43.7590099,North,['68B'],['North'],8544
8560,-79.30053,8770,Warden Ave At Ellesmere Rd,43.7609999,North,"['68B', '968']","['North', 'North']",8560
8584,-79.30206,7161,Warden Ave At Lupin Dr,43.7657499,North,['68B'],['North'],8584
8591,-79.3026,9613,Warden Ave At Metropolitan Rd,43.7670999,North,['68B'],['North'],8591
8529,-79.30511,6167,Warden Ave At Arkona Dr,43.7729699,North,['68B'],['North'],8529
8546,-79.30637,1422,Warden Ave At Cass Ave,43.77584,North,['68B'],['North'],8546
8598,-79.30763,9524,Warden Ave At Sheppard Ave East,43.77857,North,"['68B', '968']","['North', 'North']",8598
8538,-79.30888,9119,Warden Ave At Bowater Dr,43.7810599,North,"['68B', '324']","['North', 'North']",8538
8573,-79.3107299,4713,Warden Ave At Huntingwood Dr,43.7853399,North,"['68B', '324']","['North', 'North']",8573
8542,-79.31368,6194,Warden Ave At Bridletowne Cir (South),43.7920999,North,"['68B', '324']","['North', 'North']",8542
8527,-79.3147999,4436,Warden Ave At Apartments (South Of Finch),43.7945799,North,"['68B', '324']","['North', 'North']",8527
8565,-79.31551,9561,Warden Ave At Finch Ave East,43.79661,North,"['68B', '324', '968']","['North', 'North', 'North']",8565
14275,-79.3168,1297,Opposite 2900 Warden Ave - Bridlewood Mall,43.7990999,North,"['68B', '324']","['North', 'North']",14275
8541,-79.31851,6051,Warden Ave At Bridletowne Cir (North),43.80137,North,"['68B', '324']","['North', 'North']",8541
8569,-79.3200199,8084,Warden Ave At Glen Springs Dr,43.8046499,North,"['68B', '324']","['North', 'North']",8569
8589,-79.32102,6738,Warden Ave At McNicoll Ave North Side,43.8067099,North,"['68B', '324', '968']","['North', 'North', 'North']",8589
8616,-79.32215,1502,Warden Ave At Walkway To Seagrave Cres,43.80918,North,"['68B', '324']","['North', 'North']",8616
8533,-79.3232,1065,Warden Ave At Bamburgh Cir (South),43.81152,North,"['68B', '324']","['North', 'North']",8533
10533,-79.32438,8559,3325 Warden Ave,43.81426,North,"['68B', '324']","['North', 'North']",10533
10534,-79.3244,2987,Warden Ave At Bamburgh Cir (North),43.81608,North,"['68B', '324']","['North', 'North']",10534
10535,-79.32423,1473,Warden Ave At Steeles Ave East,43.81937,North,"['68B', '324', '968']","['North', 'North', 'North']",10535
10536,-79.32448,875,Warden Ave At Steeles Ave East North Side,43.8202999,North,['68B'],['North'],10536
14149,-79.3248899,7153,7074 Warden Ave At Warden Centre Plaza,43.8217299,North,['68B'],['North'],14149
10537,-79.3253599,9285,Warden Ave At Masseyfield Gate,43.8236599,North,['68B'],['North'],10537
10538,-79.32652,7489,Warden Ave At Denison St North Side,43.8279199,North,['68B'],['North'],10538
10539,-79.32702,9837,7303 Warden Ave,43.83016,North,['68B'],['North'],10539
10540,-79.32779,3295,Warden Ave At McNabb St,43.83297,North,['68B'],['North'],10540
10541,-79.32888,5242,Warden Ave At 14th Ave,43.8374,North,['68B'],['North'],10541
10542,-79.33159,8845,Warden Ave At Enterprise Blvd,43.8482899,North,['68B'],['North'],10542
14429,-79.33308,10435,Warden Ave At Clegg Rd,43.85327,North,['68B'],['North'],14429
10543,-79.33364,1654,Warden Ave At Highway 7,43.85554,North,['68B'],['North'],10543
10544,-79.33424,9412,8601 Warden Ave,43.8576799,North,['68B'],['North'],10544
10545,-79.33472,8197,Warden Ave At Glencove Dr,43.85965,North,['68B'],['North'],10545
10546,-79.3367499,1008,Warden Ave At Carlton Rd,43.8673599,North,['68B'],['North'],10546
10547,-79.33842,4038,Warden Ave At 16th Ave,43.8737099,North,['68B'],['North'],10547
14244,-79.33941,1643,Warden Ave At Glenburn Forest Way,43.8775699,North,['68B'],['North'],14244
14245,-79.34063,7783,Warden Ave At Glenbourne Park Dr,43.88227,North,['68B'],['North'],14245
14246,-79.34215,995,Warden Ave At Cachet Pkwy,43.88839,North,['68B'],['North'],14246
14247,-79.34307,5871,Warden Ave At Major Mackenzie Dr East,43.89209,North,['68B'],['North'],14247
15808,-79.34055,24194,Major Mackenzie Dr East At Glenbourne Park Dr,43.8927199,North,['68B'],['North'],15808
14248,-79.33737,9429,Angus Glen Community Centre Loop At Major Mackenzie Dr East,43.8945899,South,['68'],['South'],14248
15809,-79.3366599,24195,3390 Major Mackenzie Dr East,43.89368,South,['68'],['South'],15809
15810,-79.3403499,24196,Major Mackenzie Dr East At Glenbourne Park Dr,43.8929299,South,['68'],['South'],15810
14249,-79.3432599,8749,Warden Ave At Major Mackenzie Dr East South Side,43.8914899,South,['68'],['South'],14249
14250,-79.3425399,7145,Warden Ave At Cachet Pkwy (South),43.8885499,South,['68'],['South'],14250
14251,-79.3410999,4208,Warden Ave At Glenbourne Park Dr,43.8828199,South,['68'],['South'],14251
14252,-79.3396899,4380,Warden Ave At Calvert Rd,43.87711,South,['68'],['South'],14252
13385,-79.33892,5971,Warden Ave At 16th Ave,43.87424,South,['68'],['South'],13385
13386,-79.3371699,5118,Warden Ave At Baycliffe Rd,43.8676999,South,['68'],['South'],13386
10554,-79.3351599,10382,Warden Ave At Apple Creek Blvd,43.8600699,South,['68'],['South'],10554
10555,-79.3346799,8087,Warden Ave At Bridge To Markham Theatre,43.8581099,South,['68'],['South'],10555
10556,-79.3341099,9281,Warden Ave At Highway 7,43.8559099,South,['68'],['South'],10556
14430,-79.33361,10416,Warden Ave At Clegg Rd,43.8537099,South,['68'],['South'],14430
10558,-79.3321699,1102,Warden Ave At Enterprise Blvd,43.8486799,South,['68'],['South'],10558
10559,-79.3292599,5716,Warden Ave At Alden Rd,43.8371899,South,['68'],['South'],10559
10560,-79.3282299,5202,Warden Ave At McPherson St,43.8333799,South,['68'],['South'],10560
10561,-79.3273799,10101,Opposite 7303 Warden Ave,43.83022,South,['68'],['South'],10561
10562,-79.32671,3772,Warden Ave At Denison St,43.82765,South,['68'],['South'],10562
10563,-79.3257599,7373,Warden Ave At Gibson Dr,43.8240599,South,['68'],['South'],10563
14150,-79.3253199,10275,7075 Warden Ave At Warden Centre Plaza,43.8222099,South,['68'],['South'],14150
10564,-79.3247099,3687,Warden Ave At Steeles Ave East,43.8198,South,"['68', '324', '968']","['South', 'South', 'South']",10564
10565,-79.32447,876,Warden Ave At Steeles Ave East South Side,43.8189799,South,"['68', '324']","['South', 'South']",10565
10566,-79.3246699,4837,Warden Ave At Bamburgh Cir (North),43.8163299,South,"['68', '324']","['South', 'South']",10566
9634,-79.3246699,1841,Warden Ave At 125 Bamburgh Cir Apts,43.81447,South,"['68', '324']","['South', 'South']",9634
8532,-79.32361,9718,Warden Ave At Bamburgh Cir (South),43.81173,South,"['68', '324']","['South', 'South']",8532
8594,-79.3223999,2587,Warden Ave At Opposite Walkway To Seagrave Cres,43.8091599,South,"['68', '324']","['South', 'South']",8594
8590,-79.3211899,4847,Warden Ave At McNicoll Ave,43.8065199,South,"['68', '324', '968']","['South', 'South', 'South']",8590
8570,-79.32035,8966,Warden Ave At Glen Springs Dr,43.8046699,South,"['68', '324']","['South', 'South']",8570
8540,-79.3186999,10381,Warden Ave At Bridletowne Cir (North) South Side,43.80115,South,"['68', '324']","['South', 'South']",8540
14276,-79.3171599,2310,2900 Warden Ave - Bridlewood Mall,43.79924,South,"['68', '324']","['South', 'South']",14276
8566,-79.3160099,2849,Warden Ave At Finch Ave East,43.7969199,South,"['68', '324', '968']","['South', 'South', 'South']",8566
8528,-79.31511,7971,Warden Ave At Apartments (South Of Finch),43.7948399,South,"['68', '324']","['South', 'South']",8528
8543,-79.3140799,5001,Warden Ave At Bridletowne Cir (South),43.7923299,South,"['68', '324']","['South', 'South']",8543
8574,-79.3111599,7589,Warden Ave At Huntingwood Dr,43.7855799,South,"['68', '324']","['South', 'South']",8574
8539,-79.30918,9600,Warden Ave At Bowater Dr,43.7810199,South,"['68', '324']","['South', 'South']",8539
8599,-79.3081699,8323,Warden Ave At Sheppard Ave East,43.77887,South,"['68', '324', '968']","['South', 'South', 'South']",8599
8583,-79.30652,1204,Warden Ave At Lowcrest Blvd,43.7754899,South,['68'],['South'],8583
8550,-79.30555,2414,Warden Ave At Cloverleaf Gate,43.7732,South,['68'],['South'],8550
8592,-79.3028,7667,Warden Ave At Metropolitan Rd,43.7668199,South,['68'],['South'],8592
8585,-79.30233,936,Warden Ave At Lupin Dr,43.76566,South,['68'],['South'],8585
8561,-79.3009599,4533,Warden Ave At Ellesmere Rd,43.7613899,South,"['68', '968']","['South', 'South']",8561
8545,-79.30025,9157,Warden Ave At Canadian Rd,43.7585999,South,['68'],['South'],8545
8596,-79.2992299,7467,Warden Ave At Murray Glen Dr,43.75617,South,['68'],['South'],8596
8612,-79.2985499,6542,Warden Ave At Tower Dr,43.7544699,South,['68'],['South'],8612
8587,-79.29761,2221,Warden Ave At Manhattan Dr,43.75211,South,['68'],['South'],8587
8537,-79.2961299,5271,Warden Ave At Boem Ave,43.7484399,South,['68'],['South'],8537
8582,-79.29498,6302,Warden Ave At Lawrence Ave East,43.74556,South,"['68', '968']","['South', 'South']",8582
8556,-79.29422,2786,Warden Ave At Danube Dr,43.7436499,South,['68'],['South'],8556
8602,-79.29348,5460,Warden Ave At Sherwood,43.74192,South,['68'],['South'],8602
8615,-79.29261,8450,Warden Ave At Walbon Rd,43.73979,South,['68'],['South'],8615
8619,-79.2918999,4629,Warden Ave At Wayne Ave,43.7380699,South,['68'],['South'],8619
8588,-79.2911699,6486,Warden Ave At Marble Arch Cres,43.7362799,South,['68'],['South'],8588
8535,-79.2899299,2579,Warden Ave At Bertrand Ave,43.7332599,South,['68'],['South'],8535
8531,-79.28896,4992,Warden Ave At Ashtonbee Rd,43.7308699,South,"['68', '968']","['South', 'South']",8531
8558,-79.28787,5744,Warden Ave At Eglinton Ave East,43.72801,South,"['68', '968']","['South', 'South']",8558
8548,-79.28677,7386,800 Warden Ave,43.7252199,South,['68'],['South'],8548
8601,-79.28603,5330,Warden Ave At Sherry Rd,43.72351,South,['68'],['South'],8601
8552,-79.2853399,5784,Warden Ave At Comstock Rd,43.7218399,South,"['68', '968']","['South', 'South']",8552
8576,-79.28441,10148,Warden Ave At Hymus Rd,43.7197299,South,['68'],['South'],8576
8614,-79.2839099,4248,Warden Ave At Upton Rd,43.7184499,South,['68'],['South'],8614
8564,-79.28298,1727,Warden Ave At Fairfax Cres,43.71626,South,"['68', '968']","['South', 'South']",8564
14319,-79.28215,4050,Warden Ave At Roper Rd,43.7143299,South,['68'],['South'],14319
16639,-79.27947,25007,Warden Station,43.7103599,"South, North, West","['69', '117', '135']","['South', 'North', 'West']",16639
10604,-79.2792,1870,Opposite 689 Warden Ave,43.7074,"South, West","['69', '135']","['South', 'West']",10604
3162,-79.2785999,6704,682 Warden Ave,43.7058499,"South, West","['69', '135']","['South', 'West']",3162
